Time_s,Voltage_V,Current_A,Temp_C
3803,3.116340650180606,-1.0,22.782717421505975
3804,3.1162489580439012,-1.0,22.78410669630453
3805,3.1161572659071965,-1.0,22.785495971103085
3806,3.116065573770492,-1.0,22.78688524590164
3807,3.115973881633787,-1.0,22.788274520700195
3808,3.115882189497083,-1.0,22.78966379549875
3809,3.1157904973603783,-1.0,22.791053070297306
3810,3.1156988052236736,-1.0,22.79244234509586
3811,3.115607113086969,-1.0,22.793831619894416
3812,3.1155154209502642,-1.0,22.79522089469297
3813,3.1154237288135596,-1.0,22.796610169491526
3814,3.115332036676855,-1.0,22.79799944429008
3815,3.11524034454015,-1.0,22.799388719088636
3816,3.1151486524034455,-1.0,22.80077799388719
3817,3.115056960266741,-1.0,22.802167268685746
3818,3.114965268130036,-1.0,22.8035565434843
3819,3.114873575993332,-1.0,22.804945818282857
3820,3.1147818838566272,-1.0,22.80633509308141
3821,3.1146901917199226,-1.0,22.807724367879967
3822,3.114598499583218,-1.0,22.809113642678522
3823,3.114506807446513,-1.0,22.810502917477077
3824,3.1144151153098085,-1.0,22.811892192275632
3825,3.114323423173104,-1.0,22.813281467074187
3826,3.114231731036399,-1.0,22.814670741872742
3827,3.1141400388996945,-1.0,22.816060016671297
3828,3.11404834676299,-1.0,22.817449291469853
3829,3.113956654626285,-1.0,22.818838566268408
3830,3.1138649624895804,-1.0,22.820227841066963
3831,3.113773270352876,-1.0,22.821617115865518
3832,3.1136815782161715,-1.0,22.823006390664073
3833,3.113589886079467,-1.0,22.824395665462628
3834,3.113498193942762,-1.0,22.825784940261183
3835,3.1134065018060575,-1.0,22.82717421505974
3836,3.113314809669353,-1.0,22.828563489858293
3837,3.113223117532648,-1.0,22.82995276465685
3838,3.1131314253959435,-1.0,22.831342039455404
3839,3.1130397332592388,-1.0,22.83273131425396
3840,3.112948041122534,-1.0,22.834120589052514
3841,3.11285634898583,-1.0,22.83550986385107
3842,3.112764656849125,-1.0,22.836899138649624
3843,3.1126729647124205,-1.0,22.83828841344818
3844,3.112581272575716,-1.0,22.839677688246734
3845,3.112489580439011,-1.0,22.84106696304529
3846,3.1123978883023065,-1.0,22.842456237843844
3847,3.112306196165602,-1.0,22.8438455126424
3848,3.112214504028897,-1.0,22.845234787440955
3849,3.1121228118921924,-1.0,22.84662406223951
3850,3.1120311197554877,-1.0,22.848013337038065
3851,3.111939427618783,-1.0,22.84940261183662
3852,3.1118477354820784,-1.0,22.850791886635175
3853,3.111756043345374,-1.0,22.852181161433734
3854,3.1116643512086695,-1.0,22.85357043623229
3855,3.111572659071965,-1.0,22.854959711030844
3856,3.11148096693526,-1.0,22.8563489858294
3857,3.1113892747985554,-1.0,22.857738260627954
3858,3.1112975826618507,-1.0,22.85912753542651
3859,3.111205890525146,-1.0,22.860516810225064
3860,3.1111141983884414,-1.0,22.86190608502362
3861,3.1110225062517367,-1.0,22.863295359822175
3862,3.110930814115032,-1.0,22.86468463462073
3863,3.1108391219783273,-1.0,22.866073909419285
3864,3.110747429841623,-1.0,22.86746318421784
3865,3.1106557377049184,-1.0,22.868852459016395
3866,3.1105640455682138,-1.0,22.87024173381495
3867,3.110472353431509,-1.0,22.871631008613505
3868,3.1103806612948044,-1.0,22.87302028341206
3869,3.1102889691580997,-1.0,22.874409558210616
3870,3.110197277021395,-1.0,22.87579883300917
3871,3.1101055848846904,-1.0,22.877188107807726
3872,3.1100138927479857,-1.0,22.87857738260628
3873,3.109922200611281,-1.0,22.879966657404836
3874,3.1098305084745763,-1.0,22.88135593220339
3875,3.1097388163378716,-1.0,22.882745207001946
3876,3.1096471242011674,-1.0,22.8841344818005
3877,3.1095554320644627,-1.0,22.885523756599056
3878,3.109463739927758,-1.0,22.88691303139761
3879,3.1093720477910534,-1.0,22.888302306196167
3880,3.1092803556543487,-1.0,22.88969158099472
3881,3.109188663517644,-1.0,22.891080855793277
3882,3.1090969713809393,-1.0,22.892470130591832
3883,3.1090052792442346,-1.0,22.893859405390387
3884,3.10891358710753,-1.0,22.895248680188942
3885,3.1088218949708253,-1.0,22.896637954987497
3886,3.108730202834121,-1.0,22.898027229786052
3887,3.1086385106974164,-1.0,22.899416504584607
3888,3.1085468185607117,-1.0,22.900805779383163
3889,3.108455126424007,-1.0,22.902195054181718
3890,3.1083634342873023,-1.0,22.903584328980273
3891,3.1082717421505976,-1.0,22.904973603778828
3892,3.108180050013893,-1.0,22.906362878577383
3893,3.1080883578771883,-1.0,22.907752153375938
3894,3.1079966657404836,-1.0,22.909141428174493
3895,3.107904973603779,-1.0,22.91053070297305
3896,3.1078132814670743,-1.0,22.911919977771603
3897,3.1077215893303696,-1.0,22.91330925257016
3898,3.1076298971936653,-1.0,22.914698527368714
3899,3.1075382050569607,-1.0,22.91608780216727
3900,3.107446512920256,-1.0,22.917477076965824
3901,3.1073548207835513,-1.0,22.91886635176438
3902,3.1072631286468466,-1.0,22.920255626562934
3903,3.107171436510142,-1.0,22.92164490136149
3904,3.1070797443734373,-1.0,22.923034176160044
3905,3.1069880522367326,-1.0,22.9244234509586
3906,3.106896360100028,-1.0,22.925812725757154
3907,3.106804667963323,-1.0,22.92720200055571
3908,3.1067129758266185,-1.0,22.928591275354265
3909,3.1066212836899143,-1.0,22.92998055015282
3910,3.1065295915532096,-1.0,22.931369824951375
3911,3.106437899416505,-1.0,22.93275909974993
3912,3.1063462072798003,-1.0,22.934148374548485
3913,3.1062545151430956,-1.0,22.93553764934704
3914,3.106162823006391,-1.0,22.936926924145595
3915,3.1060711308696862,-1.0,22.93831619894415
3916,3.1059794387329815,-1.0,22.939705473742706
3917,3.105887746596277,-1.0,22.94109474854126
3918,3.105796054459572,-1.0,22.942484023339816
3919,3.1057043623228675,-1.0,22.94387329813837
3920,3.105612670186163,-1.0,22.945262572936926
3921,3.1055209780494586,-1.0,22.94665184773548
3922,3.105429285912754,-1.0,22.948041122534036
3923,3.1053375937760492,-1.0,22.94943039733259
3924,3.1052459016393446,-1.0,22.950819672131146
3925,3.10515420950264,-1.0,22.9522089469297
3926,3.105062517365935,-1.0,22.953598221728257
3927,3.1049708252292305,-1.0,22.95498749652681
3928,3.104879133092526,-1.0,22.956376771325367
3929,3.104787440955821,-1.0,22.957766046123922
3930,3.1046957488191165,-1.0,22.959155320922477
3931,3.1046040566824122,-1.0,22.960544595721032
3932,3.1045123645457076,-1.0,22.961933870519587
3933,3.104420672409003,-1.0,22.963323145318142
3934,3.104328980272298,-1.0,22.964712420116697
3935,3.1042372881355935,-1.0,22.966101694915253
3936,3.104145595998889,-1.0,22.967490969713808
3937,3.104053903862184,-1.0,22.968880244512366
3938,3.1039622117254795,-1.0,22.97026951931092
3939,3.103870519588775,-1.0,22.971658794109477
3940,3.10377882745207,-1.0,22.97304806890803
3941,3.1036871353153654,-1.0,22.974437343706587
3942,3.1035954431786608,-1.0,22.975826618505142
3943,3.1035037510419565,-1.0,22.977215893303697
3944,3.103412058905252,-1.0,22.978605168102252
3945,3.103320366768547,-1.0,22.979994442900807
3946,3.1032286746318425,-1.0,22.981383717699362
3947,3.103136982495138,-1.0,22.982772992497917
3948,3.103045290358433,-1.0,22.984162267296472
3949,3.1029535982217284,-1.0,22.985551542095028
3950,3.1028619060850238,-1.0,22.986940816893583
3951,3.102770213948319,-1.0,22.988330091692138
3952,3.1026785218116144,-1.0,22.989719366490693
3953,3.1025868296749097,-1.0,22.991108641289248
3954,3.1024951375382055,-1.0,22.992497916087803
3955,3.102403445401501,-1.0,22.99388719088636
3956,3.102311753264796,-1.0,22.995276465684913
3957,3.1022200611280915,-1.0,22.99666574048347
3958,3.1021283689913868,-1.0,22.998055015282024
3959,3.102036676854682,-1.0,22.99944429008058
3960,3.1019449847179774,-1.0,23.000833564879134
3961,3.1018532925812727,-1.0,23.00222283967769
3962,3.101761600444568,-1.0,23.003612114476244
3963,3.1016699083078634,-1.0,23.0050013892748
3964,3.1015782161711587,-1.0,23.006390664073354
3965,3.101486524034454,-1.0,23.00777993887191
3966,3.10139483189775,-1.0,23.009169213670464
3967,3.101303139761045,-1.0,23.01055848846902
3968,3.1012114476243404,-1.0,23.011947763267575
3969,3.1011197554876357,-1.0,23.01333703806613
3970,3.101028063350931,-1.0,23.014726312864685
3971,3.1009363712142264,-1.0,23.01611558766324
3972,3.1008446790775217,-1.0,23.017504862461795
3973,3.100752986940817,-1.0,23.01889413726035
3974,3.1006612948041123,-1.0,23.020283412058905
3975,3.1005696026674077,-1.0,23.02167268685746
3976,3.1004779105307034,-1.0,23.023061961656015
3977,3.1003862183939987,-1.0,23.02445123645457
3978,3.100294526257294,-1.0,23.025840511253126
3979,3.1002028341205894,-1.0,23.02722978605168
3980,3.1001111419838847,-1.0,23.028619060850236
3981,3.10001944984718,-1.0,23.03000833564879
3982,3.0999277577104754,-1.0,23.031397610447346
3983,3.0998360655737707,-1.0,23.0327868852459
3984,3.099744373437066,-1.0,23.034176160044456
3985,3.0996526813003613,-1.0,23.03556543484301
3986,3.0995609891636566,-1.0,23.036954709641567
3987,3.099469297026952,-1.0,23.03834398444012
3988,3.0993776048902477,-1.0,23.039733259238677
3989,3.099285912753543,-1.0,23.041122534037232
3990,3.0991942206168384,-1.0,23.042511808835787
3991,3.0991025284801337,-1.0,23.043901083634342
3992,3.099010836343429,-1.0,23.045290358432897
3993,3.0989191442067243,-1.0,23.046679633231452
3994,3.0988274520700196,-1.0,23.048068908030007
3995,3.098735759933315,-1.0,23.049458182828563
3996,3.0986440677966103,-1.0,23.050847457627118
3997,3.0985523756599056,-1.0,23.052236732425673
3998,3.098460683523201,-1.0,23.053626007224228
3999,3.0983689913864967,-1.0,23.055015282022783
4000,3.098277299249792,-1.0,23.056404556821338
4001,3.0981856071130873,-1.0,23.057793831619893
4002,3.0980939149763826,-1.0,23.05918310641845
4003,3.098002222839678,-1.0,23.060572381217007
4004,3.0979105307029733,-1.0,23.061961656015562
4005,3.0978188385662686,-1.0,23.063350930814117
4006,3.097727146429564,-1.0,23.064740205612672
4007,3.0976354542928592,-1.0,23.066129480411227
4008,3.0975437621561546,-1.0,23.067518755209782
4009,3.09745207001945,-1.0,23.068908030008338
4010,3.0973603778827457,-1.0,23.070297304806893
4011,3.097268685746041,-1.0,23.071686579605448
4012,3.0971769936093363,-1.0,23.073075854404003
4013,3.0970853014726316,-1.0,23.074465129202558
4014,3.096993609335927,-1.0,23.075854404001113
4015,3.0969019171992223,-1.0,23.077243678799668
4016,3.0968102250625176,-1.0,23.078632953598223
4017,3.096718532925813,-1.0,23.08002222839678
4018,3.096626840789108,-1.0,23.081411503195334
4019,3.0965351486524035,-1.0,23.08280077799389
4020,3.096443456515699,-1.0,23.084190052792444
4021,3.0963517643789946,-1.0,23.085579327591
4022,3.09626007224229,-1.0,23.086968602389554
4023,3.0961683801055853,-1.0,23.08835787718811
4024,3.0960766879688806,-1.0,23.089747151986664
4025,3.095984995832176,-1.0,23.09113642678522
4026,3.095893303695471,-1.0,23.092525701583774
4027,3.0958016115587665,-1.0,23.09391497638233
4028,3.095709919422062,-1.0,23.095304251180885
4029,3.095618227285357,-1.0,23.09669352597944
4030,3.0955265351486525,-1.0,23.098082800777995
4031,3.095434843011948,-1.0,23.09947207557655
4032,3.095343150875243,-1.0,23.100861350375105
4033,3.095251458738539,-1.0,23.10225062517366
4034,3.0951597666018342,-1.0,23.103639899972215
4035,3.0950680744651295,-1.0,23.10502917477077
4036,3.094976382328425,-1.0,23.106418449569325
4037,3.09488469019172,-1.0,23.10780772436788
4038,3.0947929980550155,-1.0,23.109196999166436
4039,3.094701305918311,-1.0,23.11058627396499
4040,3.094609613781606,-1.0,23.111975548763546
4041,3.0945179216449015,-1.0,23.1133648235621
4042,3.094426229508197,-1.0,23.114754098360656
4043,3.094334537371492,-1.0,23.11614337315921
4044,3.094242845234788,-1.0,23.117532647957766
4045,3.094151153098083,-1.0,23.11892192275632
4046,3.0940594609613785,-1.0,23.120311197554877
4047,3.093967768824674,-1.0,23.12170047235343
4048,3.093876076687969,-1.0,23.123089747151987
4049,3.0937843845512645,-1.0,23.124479021950542
4050,3.09369269241456,-1.0,23.125868296749097
4051,3.093601000277855,-1.0,23.127257571547652
4052,3.0935093081411504,-1.0,23.128646846346207
4053,3.0934176160044458,-1.0,23.130036121144762
4054,3.093325923867741,-1.0,23.131425395943317
4055,3.093234231731037,-1.0,23.132814670741872
4056,3.093142539594332,-1.0,23.134203945540428
4057,3.0930508474576275,-1.0,23.135593220338983
4058,3.092959155320923,-1.0,23.136982495137538
4059,3.092867463184218,-1.0,23.138371769936093
4060,3.0927757710475134,-1.0,23.139761044734648
4061,3.0926840789108088,-1.0,23.141150319533203
4062,3.092592386774104,-1.0,23.14253959433176
4063,3.0925006946373994,-1.0,23.143928869130313
4064,3.0924090025006947,-1.0,23.14531814392887
4065,3.09231731036399,-1.0,23.146707418727424
4066,3.092225618227286,-1.0,23.14809669352598
4067,3.092133926090581,-1.0,23.149485968324534
4068,3.0920422339538765,-1.0,23.15087524312309
4069,3.0919505418171718,-1.0,23.152264517921644
4070,3.091858849680467,-1.0,23.1536537927202
4071,3.0917671575437624,-1.0,23.155043067518754
4072,3.0916754654070577,-1.0,23.15643234231731
4073,3.091583773270353,-1.0,23.157821617115864
4074,3.0914920811336484,-1.0,23.15921089191442
4075,3.0914003889969437,-1.0,23.160600166712975
4076,3.091308696860239,-1.0,23.16198944151153
4077,3.0912170047235343,-1.0,23.163378716310085
4078,3.09112531258683,-1.0,23.16476799110864
4079,3.0910336204501254,-1.0,23.166157265907195
4080,3.0909419283134207,-1.0,23.16754654070575
4081,3.090850236176716,-1.0,23.168935815504305
4082,3.0907585440400114,-1.0,23.17032509030286
4083,3.0906668519033067,-1.0,23.171714365101415
4084,3.090575159766602,-1.0,23.17310363989997
4085,3.0904834676298973,-1.0,23.174492914698526
4086,3.0903917754931927,-1.0,23.17588218949708
4087,3.090300083356488,-1.0,23.17727146429564
4088,3.0902083912197833,-1.0,23.178660739094195
4089,3.090116699083079,-1.0,23.18005001389275
4090,3.0900250069463744,-1.0,23.181439288691305
4091,3.0899333148096697,-1.0,23.18282856348986
4092,3.089841622672965,-1.0,23.184217838288415
4093,3.0897499305362603,-1.0,23.18560711308697
4094,3.0896582383995557,-1.0,23.186996387885525
4095,3.089566546262851,-1.0,23.18838566268408
4096,3.0894748541261463,-1.0,23.189774937482635
4097,3.0893831619894416,-1.0,23.19116421228119
4098,3.089291469852737,-1.0,23.192553487079746
4099,3.0891997777160323,-1.0,23.1939427618783
4100,3.089108085579328,-1.0,23.195332036676856
4101,3.0890163934426234,-1.0,23.19672131147541
4102,3.0889247013059187,-1.0,23.198110586273966
4103,3.088833009169214,-1.0,23.19949986107252
4104,3.0887413170325093,-1.0,23.200889135871076
4105,3.0886496248958046,-1.0,23.20227841066963
4106,3.0885579327591,-1.0,23.203667685468186
4107,3.0884662406223953,-1.0,23.20505696026674
4108,3.0883745484856906,-1.0,23.206446235065297
4109,3.088282856348986,-1.0,23.207835509863852
4110,3.0881911642122812,-1.0,23.209224784662407
4111,3.088099472075577,-1.0,23.210614059460962
4112,3.0880077799388723,-1.0,23.212003334259517
4113,3.0879160878021676,-1.0,23.213392609058072
4114,3.087824395665463,-1.0,23.214781883856627
4115,3.0877327035287583,-1.0,23.216171158655182
4116,3.0876410113920536,-1.0,23.217560433453738
4117,3.087549319255349,-1.0,23.218949708252293
4118,3.0874576271186442,-1.0,23.220338983050848
4119,3.0873659349819396,-1.0,23.221728257849403
4120,3.087274242845235,-1.0,23.223117532647958
4121,3.08718255070853,-1.0,23.224506807446513
4122,3.0870908585718255,-1.0,23.225896082245068
4123,3.0869991664351213,-1.0,23.227285357043623
4124,3.0869074742984166,-1.0,23.22867463184218
4125,3.086815782161712,-1.0,23.230063906640734
4126,3.0867240900250072,-1.0,23.23145318143929
4127,3.0866323978883026,-1.0,23.232842456237844
4128,3.086540705751598,-1.0,23.2342317310364
4129,3.086449013614893,-1.0,23.235621005834954
4130,3.0863573214781885,-1.0,23.23701028063351
4131,3.086265629341484,-1.0,23.238399555432064
4132,3.086173937204779,-1.0,23.23978883023062
4133,3.086082245068075,-1.0,23.241178105029174
4134,3.0859905529313703,-1.0,23.24256737982773
4135,3.0858988607946656,-1.0,23.243956654626285
4136,3.085807168657961,-1.0,23.24534592942484
4137,3.085715476521256,-1.0,23.246735204223395
4138,3.0856237843845515,-1.0,23.24812447902195
4139,3.085532092247847,-1.0,23.249513753820505
4140,3.085440400111142,-1.0,23.25090302861906
4141,3.0853487079744375,-1.0,23.252292303417615
4142,3.085257015837733,-1.0,23.25368157821617
4143,3.085165323701028,-1.0,23.255070853014725
4144,3.0850736315643235,-1.0,23.25646012781328
4145,3.0849819394276192,-1.0,23.257849402611836
4146,3.0848902472909145,-1.0,23.25923867741039
4147,3.08479855515421,-1.0,23.260627952208946
4148,3.084706863017505,-1.0,23.2620172270075
4149,3.0846151708808005,-1.0,23.263406501806056
4150,3.084523478744096,-1.0,23.26479577660461
4151,3.084431786607391,-1.0,23.266185051403166
4152,3.0843400944706865,-1.0,23.267574326201725
4153,3.084248402333982,-1.0,23.26896360100028
4154,3.084156710197277,-1.0,23.270352875798835
4155,3.0840650180605724,-1.0,23.27174215059739
4156,3.083973325923868,-1.0,23.273131425395945
4157,3.0838816337871635,-1.0,23.2745207001945
4158,3.083789941650459,-1.0,23.275909974993056
4159,3.083698249513754,-1.0,23.27729924979161
4160,3.0836065573770495,-1.0,23.278688524590166
4161,3.083514865240345,-1.0,23.28007779938872
4162,3.08342317310364,-1.0,23.281467074187276
4163,3.0833314809669354,-1.0,23.28285634898583
4164,3.0832397888302308,-1.0,23.284245623784386
4165,3.083148096693526,-1.0,23.28563489858294
4166,3.0830564045568214,-1.0,23.287024173381496
4167,3.0829647124201167,-1.0,23.28841344818005
4168,3.0828730202834125,-1.0,23.289802722978607
4169,3.082781328146708,-1.0,23.29119199777716
4170,3.082689636010003,-1.0,23.292581272575717
4171,3.0825979438732984,-1.0,23.293970547374272
4172,3.0825062517365938,-1.0,23.295359822172827
4173,3.082414559599889,-1.0,23.296749096971382
4174,3.0823228674631844,-1.0,23.298138371769937
4175,3.0822311753264797,-1.0,23.299527646568492
4176,3.082139483189775,-1.0,23.300916921367048
4177,3.0820477910530704,-1.0,23.302306196165603
4178,3.081956098916366,-1.0,23.303695470964158
4179,3.0818644067796614,-1.0,23.305084745762713
4180,3.0817727146429568,-1.0,23.306474020561268
4181,3.081681022506252,-1.0,23.307863295359823
4182,3.0815893303695474,-1.0,23.309252570158378
4183,3.0814976382328427,-1.0,23.310641844956933
4184,3.081405946096138,-1.0,23.31203111975549
4185,3.0813142539594334,-1.0,23.313420394554043
4186,3.0812225618227287,-1.0,23.3148096693526
4187,3.081130869686024,-1.0,23.316198944151154
4188,3.0810391775493193,-1.0,23.31758821894971
4189,3.0809474854126147,-1.0,23.318977493748264
4190,3.0808557932759104,-1.0,23.32036676854682
4191,3.0807641011392057,-1.0,23.321756043345374
4192,3.080672409002501,-1.0,23.32314531814393
4193,3.0805807168657964,-1.0,23.324534592942484
4194,3.0804890247290917,-1.0,23.32592386774104
4195,3.080397332592387,-1.0,23.327313142539595
4196,3.0803056404556823,-1.0,23.32870241733815
4197,3.0802139483189777,-1.0,23.330091692136705
4198,3.080122256182273,-1.0,23.33148096693526
4199,3.0800305640455683,-1.0,23.332870241733815
4200,3.0799388719088636,-1.0,23.33425951653237
4201,3.0798471797721594,-1.0,23.335648791330925
4202,3.0797554876354547,-1.0,23.33703806612948
4203,3.07966379549875,-1.0,23.338427340928035
4204,3.0795721033620453,-1.0,23.33981661572659
4205,3.0794804112253407,-1.0,23.341205890525146
4206,3.079388719088636,-1.0,23.3425951653237
4207,3.0792970269519313,-1.0,23.343984440122256
4208,3.0792053348152266,-1.0,23.34537371492081
4209,3.079113642678522,-1.0,23.346762989719366
4210,3.0790219505418173,-1.0,23.34815226451792
4211,3.0789302584051126,-1.0,23.349541539316476
4212,3.078838566268408,-1.0,23.35093081411503
4213,3.0787468741317037,-1.0,23.352320088913586
4214,3.078655181994999,-1.0,23.35370936371214
4215,3.0785634898582943,-1.0,23.355098638510697
4216,3.0784717977215896,-1.0,23.356487913309252
4217,3.078380105584885,-1.0,23.357877188107807
4218,3.0782884134481803,-1.0,23.359266462906362
4219,3.0781967213114756,-1.0,23.360655737704917
4220,3.078105029174771,-1.0,23.362045012503472
4221,3.0780133370380662,-1.0,23.363434287302027
4222,3.0779216449013616,-1.0,23.364823562100582
4223,3.0778299527646573,-1.0,23.366212836899138
4224,3.0777382606279526,-1.0,23.367602111697693
4225,3.077646568491248,-1.0,23.368991386496248
4226,3.0775548763545433,-1.0,23.370380661294803
4227,3.0774631842178386,-1.0,23.371769936093358
4228,3.077371492081134,-1.0,23.373159210891913
4229,3.0772797999444292,-1.0,23.374548485690468
4230,3.0771881078077246,-1.0,23.375937760489023
4231,3.07709641567102,-1.0,23.37732703528758
4232,3.077004723534315,-1.0,23.378716310086133
4233,3.0769130313976105,-1.0,23.38010558488469
4234,3.076821339260906,-1.0,23.381494859683244
4235,3.0767296471242016,-1.0,23.3828841344818
4236,3.076637954987497,-1.0,23.384273409280354
4237,3.0765462628507922,-1.0,23.385662684078913
4238,3.0764545707140876,-1.0,23.387051958877468
4239,3.076362878577383,-1.0,23.388441233676023
4240,3.076271186440678,-1.0,23.389830508474578
4241,3.0761794943039735,-1.0,23.391219783273133
4242,3.076087802167269,-1.0,23.392609058071688
4243,3.075996110030564,-1.0,23.393998332870243
4244,3.0759044178938595,-1.0,23.3953876076688
4245,3.075812725757155,-1.0,23.396776882467353
4246,3.0757210336204506,-1.0,23.39816615726591
4247,3.075629341483746,-1.0,23.399555432064464
4248,3.075537649347041,-1.0,23.40094470686302
4249,3.0754459572103365,-1.0,23.402333981661574
4250,3.075354265073632,-1.0,23.40372325646013
4251,3.075262572936927,-1.0,23.405112531258684
4252,3.0751708808002225,-1.0,23.40650180605724
4253,3.075079188663518,-1.0,23.407891080855794
4254,3.074987496526813,-1.0,23.40928035565435
4255,3.0748958043901085,-1.0,23.410669630452904
4256,3.0748041122534038,-1.0,23.41205890525146
4257,3.074712420116699,-1.0,23.413448180050015
4258,3.074620727979995,-1.0,23.41483745484857
4259,3.07452903584329,-1.0,23.416226729647125
4260,3.0744373437065855,-1.0,23.41761600444568
4261,3.074345651569881,-1.0,23.419005279244235
4262,3.074253959433176,-1.0,23.42039455404279
4263,3.0741622672964715,-1.0,23.421783828841345
4264,3.074070575159767,-1.0,23.4231731036399
4265,3.073978883023062,-1.0,23.424562378438456
4266,3.0738871908863574,-1.0,23.42595165323701
4267,3.0737954987496527,-1.0,23.427340928035566
4268,3.0737038066129485,-1.0,23.42873020283412
4269,3.073612114476244,-1.0,23.430119477632676
4270,3.073520422339539,-1.0,23.43150875243123
4271,3.0734287302028345,-1.0,23.432898027229786
4272,3.07333703806613,-1.0,23.43428730202834
4273,3.073245345929425,-1.0,23.435676576826896
4274,3.0731536537927204,-1.0,23.43706585162545
4275,3.0730619616560158,-1.0,23.438455126424007
4276,3.072970269519311,-1.0,23.43984440122256
4277,3.0728785773826064,-1.0,23.441233676021117
4278,3.0727868852459017,-1.0,23.442622950819672
4279,3.072695193109197,-1.0,23.444012225618227
4280,3.072603500972493,-1.0,23.445401500416782
4281,3.072511808835788,-1.0,23.446790775215337
4282,3.0724201166990834,-1.0,23.448180050013892
4283,3.0723284245623788,-1.0,23.449569324812447
4284,3.072236732425674,-1.0,23.450958599611003
4285,3.0721450402889694,-1.0,23.452347874409558
4286,3.0720533481522647,-1.0,23.453737149208113
4287,3.07196165601556,-1.0,23.455126424006668
4288,3.0718699638788554,-1.0,23.456515698805223
4289,3.0717782717421507,-1.0,23.457904973603778
4290,3.071686579605446,-1.0,23.459294248402333
4291,3.0715948874687418,-1.0,23.46068352320089
4292,3.071503195332037,-1.0,23.462072797999443
4293,3.0714115031953324,-1.0,23.463462072798
4294,3.0713198110586277,-1.0,23.464851347596554
4295,3.071228118921923,-1.0,23.46624062239511
4296,3.0711364267852184,-1.0,23.467629897193664
4297,3.0710447346485137,-1.0,23.46901917199222
4298,3.070953042511809,-1.0,23.470408446790774
4299,3.0708613503751043,-1.0,23.47179772158933
4300,3.0707696582383996,-1.0,23.473186996387884
4301,3.070677966101695,-1.0,23.47457627118644
4302,3.0705862739649903,-1.0,23.475965545984998
4303,3.070494581828286,-1.0,23.477354820783553
4304,3.0704028896915814,-1.0,23.47874409558211
4305,3.0703111975548767,-1.0,23.480133370380663
4306,3.070219505418172,-1.0,23.48152264517922
4307,3.0701278132814673,-1.0,23.482911919977774
4308,3.0700361211447627,-1.0,23.48430119477633
4309,3.069944429008058,-1.0,23.485690469574884
4310,3.0698527368713533,-1.0,23.48707974437344
4311,3.0697610447346486,-1.0,23.488469019171994
4312,3.069669352597944,-1.0,23.48985829397055
4313,3.0695776604612397,-1.0,23.491247568769104
4314,3.069485968324535,-1.0,23.49263684356766
4315,3.0693942761878303,-1.0,23.494026118366214
4316,3.0693025840511257,-1.0,23.49541539316477
4317,3.069210891914421,-1.0,23.496804667963325
4318,3.0691191997777163,-1.0,23.49819394276188
4319,3.0690275076410116,-1.0,23.499583217560435
4320,3.068935815504307,-1.0,23.50097249235899
4321,3.0688441233676023,-1.0,23.502361767157545
4322,3.0687524312308976,-1.0,23.5037510419561
4323,3.068660739094193,-1.0,23.505140316754655
4324,3.0685690469574882,-1.0,23.50652959155321
4325,3.068477354820784,-1.0,23.507918866351766
4326,3.0683856626840793,-1.0,23.50930814115032
4327,3.0682939705473746,-1.0,23.510697415948876
4328,3.06820227841067,-1.0,23.51208669074743
4329,3.0681105862739653,-1.0,23.513475965545986
4330,3.0680188941372606,-1.0,23.51486524034454
4331,3.067927202000556,-1.0,23.516254515143096
4332,3.0678355098638512,-1.0,23.51764378994165
4333,3.0677438177271465,-1.0,23.519033064740206
4334,3.067652125590442,-1.0,23.52042233953876
4335,3.067560433453737,-1.0,23.521811614337317
4336,3.067468741317033,-1.0,23.52320088913587
4337,3.0673770491803283,-1.0,23.524590163934427
4338,3.0672853570436236,-1.0,23.525979438732982
4339,3.067193664906919,-1.0,23.527368713531537
4340,3.0671019727702142,-1.0,23.528757988330092
4341,3.0670102806335096,-1.0,23.530147263128647
4342,3.066918588496805,-1.0,23.531536537927202
4343,3.0668268963601,-1.0,23.532925812725757
4344,3.0667352042233955,-1.0,23.534315087524313
4345,3.066643512086691,-1.0,23.535704362322868
4346,3.066551819949986,-1.0,23.537093637121423
4347,3.0664601278132815,-1.0,23.538482911919978
4348,3.0663684356765772,-1.0,23.539872186718533
4349,3.0662767435398726,-1.0,23.541261461517088
4350,3.066185051403168,-1.0,23.542650736315643
4351,3.066093359266463,-1.0,23.5440400111142
4352,3.0660016671297585,-1.0,23.545429285912753
4353,3.065909974993054,-1.0,23.54681856071131
4354,3.065818282856349,-1.0,23.548207835509864
4355,3.0657265907196445,-1.0,23.54959711030842
4356,3.06563489858294,-1.0,23.550986385106974
4357,3.065543206446235,-1.0,23.55237565990553
4358,3.065451514309531,-1.0,23.553764934704084
4359,3.065359822172826,-1.0,23.55515420950264
4360,3.0652681300361215,-1.0,23.556543484301194
4361,3.065176437899417,-1.0,23.55793275909975
4362,3.065084745762712,-1.0,23.559322033898304
4363,3.0649930536260075,-1.0,23.56071130869686
4364,3.064901361489303,-1.0,23.562100583495415
4365,3.064809669352598,-1.0,23.56348985829397
4366,3.0647179772158935,-1.0,23.564879133092525
4367,3.0646262850791888,-1.0,23.56626840789108
4368,3.064534592942484,-1.0,23.567657682689635
4369,3.0644429008057794,-1.0,23.56904695748819
4370,3.064351208669075,-1.0,23.570436232286745
4371,3.0642595165323705,-1.0,23.5718255070853
